CustomerID,Recency,Frequency,Monetary,R,F,M,Seg
16619,264,1,204.41,1,2,1,Normal
16620,4,2,178.96,5,3,1,Loyal
16621,52,4,813.48,3,4,3,Loyal
16623,246,1,129.45000000000002,1,2,1,Normal
16624,81,2,810.5699999999999,2,3,3,Normal
16625,275,1,333.08,1,2,2,Normal
16626,1,17,4379.650000000001,5,5,5,Champion
16627,79,1,322.8,2,2,2,Normal
16628,30,5,2183.04,4,4,5,Champion
16629,74,2,417.73,2,3,2,Normal
16633,17,6,2878.15,4,5,5,Champion
16634,223,2,217.9,1,3,1,Normal
16637,32,4,1124.5900000000001,4,4,4,Champion
16638,23,10,1676.47,4,5,4,Champion
16639,31,3,1169.3799999999999,4,4,4,Champion
16641,106,1,231.10000000000002,2,2,1,Normal
16642,5,2,679.83,5,3,3,Loyal
16643,246,1,487.51,1,2,3,Normal
16644,178,2,833.78,2,3,3,Normal
16647,170,2,214.06,2,3,1,Normal
16648,43,1,270.85999999999996,3,2,2,Normal
16650,72,1,518.42,2,2,3,Normal
16652,59,7,6654.26,3,5,5,Loyal
16653,16,2,1166.92,4,3,4,Loyal
16654,141,4,594.97,2,4,3,Normal
16655,18,6,3794.52,4,5,5,Champion
16656,22,15,8568.24,4,5,5,Champion
16657,10,4,933.62,5,4,4,Champion
16658,368,1,123.24,1,2,1,Normal
16659,189,1,39.12,1,2,1,Normal
16660,16,4,810.4499999999998,4,4,3,Loyal
16665,362,1,135.4,1,2,1,Normal
16666,19,1,118.98,4,2,1,New customer
16667,68,2,570.13,3,3,3,Loyal
16668,15,6,306.71999999999997,4,5,2,Loyal
16669,24,3,1370.8700000000001,4,4,4,Champion
16670,17,11,4022.46,4,5,5,Champion
16671,28,3,1692.27,4,4,4,Champion
16672,2,20,8093.589999999999,5,5,5,Champion
16674,55,2,319.61,3,3,2,Loyal
16676,34,4,1558.72,3,4,4,Loyal
16678,3,12,3013.83,5,5,5,Champion
16679,366,1,129.75,1,2,1,Normal
16680,43,1,183.7,3,2,1,Normal
16681,73,6,1770.34,2,5,4,At risk
16682,5,5,1028.0,5,4,4,Champion
16684,4,28,65892.08,5,5,5,Champion
16685,61,2,324.24,3,3,2,Loyal
16686,47,7,3043.48,3,5,5,Loyal
16688,1,4,1260.86,5,4,4,Champion
16689,76,2,303.26,2,3,2,Normal
16690,72,2,208.63,2,3,1,Normal
16692,256,2,1276.0,1,3,4,At risk
16693,69,2,482.01,3,3,3,Loyal
16696,135,4,657.9000000000001,2,4,3,Normal
16697,241,1,112.75,1,2,1,Normal
16698,227,2,1998.0,1,3,4,At risk
16700,9,13,5040.0,5,5,5,Champion
16701,9,13,5150.27,5,5,5,Champion
16705,1,20,13946.13,5,5,5,Champion
16706,37,3,531.35,3,4,3,Loyal
16708,46,1,656.63,3,2,3,Normal
16709,85,5,3029.87,2,4,5,At risk
16710,19,10,2483.04,4,5,5,Champion
16711,3,5,1651.03,5,4,4,Champion
16712,9,11,3645.43,5,5,5,Champion
16713,19,15,6840.2300000000005,4,5,5,Champion
16714,219,3,911.53,1,4,3,Normal
16715,78,1,301.72,2,2,2,Normal
16716,267,2,319.80000000000007,1,3,2,Normal
16717,24,6,3278.36,4,5,5,Champion
16718,369,1,623.75,1,2,3,Normal
16719,15,7,1773.92,4,5,4,Champion
16720,26,1,155.24,4,2,1,New customer
16721,262,1,292.47,1,2,2,Normal
16722,17,13,4711.21,4,5,5,Champion
16723,91,2,589.15,2,3,3,Normal
16725,302,7,775.0699999999999,1,5,3,Normal
16726,26,5,1382.02,4,4,4,Champion
16727,364,1,272.82,1,2,2,Normal
16728,46,4,1054.67,3,4,4,Loyal
16729,38,21,7076.28,3,5,5,Loyal
16730,52,3,702.79,3,4,3,Loyal
16732,32,1,603.75,4,2,3,New customer
16734,52,3,650.51,3,4,3,Loyal
16735,79,5,2269.21,2,4,5,At risk
16737,53,1,417.59999999999997,3,2,2,Normal
16738,298,1,3.75,1,2,1,Normal
16739,177,1,312.55,2,2,2,Normal
16742,47,1,0.0,3,2,1,Normal
16743,29,7,2191.84,4,5,5,Champion
16744,11,7,1304.76,5,5,4,Champion
16745,87,17,7170.7,2,5,5,At risk
16746,5,18,6694.3099999999995,5,5,5,Champion
16747,38,2,826.9599999999999,3,3,3,Loyal
16748,18,5,1515.9,4,4,4,Champion
16750,45,5,623.9300000000001,3,4,3,Loyal
16751,31,1,1764.72,4,2,4,New customer
16752,373,1,207.5,1,2,1,Normal
16753,58,1,223.92000000000002,3,2,1,Normal
16754,372,1,2002.4,1,2,4,At risk
16755,114,3,1484.6299999999999,2,4,4,At risk
16756,215,1,239.4,1,2,1,Normal
16757,319,1,106.83000000000001,1,2,1,Normal
16758,65,1,369.34000000000003,3,2,2,Normal
16759,8,3,772.8399999999999,5,4,3,Loyal
16761,97,1,316.62,2,2,2,Normal
16762,20,3,1501.38,4,4,4,Champion
16763,199,1,594.9,1,2,3,Normal
16764,4,13,2758.25,5,5,5,Champion
16765,294,1,34.0,1,2,1,Normal
16766,273,2,1145.6,1,3,4,At risk
16767,31,11,5580.6,4,5,5,Champion
16768,48,3,458.04,3,4,2,Loyal
16769,260,1,380.39,1,2,2,Normal
16770,58,5,744.9,3,4,3,Loyal
16771,33,5,2246.81,3,4,5,Loyal
16773,57,1,171.59,3,2,1,Normal
16774,68,4,654.92,3,4,3,Loyal
16775,10,11,1695.66,5,5,4,Champion
16776,60,1,388.28,3,2,2,Normal
16777,80,2,226.35,2,3,1,Normal
16778,74,2,245.94,2,3,2,Normal
16779,2,22,10454.05,5,5,5,Champion
16780,100,2,425.19,2,3,2,Normal
16781,372,1,294.65,1,2,2,Normal
16782,10,13,2242.25,5,5,5,Champion
16784,20,1,107.6,4,2,1,New customer
16788,123,2,597.48,2,3,3,Normal
16789,8,1,80.8,5,2,1,New customer
16790,4,6,1520.1200000000001,5,5,4,Champion
16791,29,7,1706.28,4,5,4,Champion
16792,282,2,110.38,1,3,1,Normal
16793,57,1,243.84,3,2,2,Normal
16794,1,10,1201.51,5,5,4,Champion
16795,365,1,414.88,1,2,2,Normal
16796,89,1,305.62,2,2,2,Normal
16800,11,1,1201.49,5,2,4,New customer
16801,163,4,867.83,2,4,3,Normal
16803,65,1,332.3,3,2,2,Normal
16804,23,3,536.99,4,4,3,Loyal
16805,174,2,460.59,2,3,2,Normal
16806,103,4,801.49,2,4,3,Normal
16807,143,3,1121.59,2,4,4,At risk
16808,99,2,288.42,2,3,2,Normal
16809,23,5,912.74,4,4,3,Loyal
16810,192,1,275.64000000000004,1,2,2,Normal
16811,5,2,547.0699999999999,5,3,3,Loyal
16812,361,1,479.35,1,2,3,Normal
16813,8,10,1692.98,5,5,4,Champion
16814,14,21,6500.6,4,5,5,Champion
16816,103,4,417.06,2,4,2,Normal
16817,3,9,1446.95,5,5,4,Champion
16818,11,11,3317.9700000000003,5,5,5,Champion
16820,96,1,497.61,2,2,3,Normal
16823,227,1,358.38,1,2,2,Normal
16824,16,2,460.64,4,3,2,Loyal
16825,39,2,775.1800000000001,3,3,3,Loyal
16826,51,1,341.7,3,2,2,Normal
16828,93,2,128.5,2,3,1,Normal
16829,157,1,197.22,2,2,1,Normal
16830,39,1,325.91,3,2,2,Normal
16832,184,3,199.15,1,4,1,Normal
16833,1,4,1106.53,5,4,4,Champion
16834,228,1,413.46,1,2,2,Normal
16835,128,2,180.85,2,3,1,Normal
16836,40,2,251.87,3,3,2,Loyal
16837,31,11,3167.73,4,5,5,Champion
16838,197,2,582.9,1,3,3,Normal
16839,9,34,15357.779999999999,5,5,5,Champion
16841,37,6,1774.62,3,5,4,Loyal
16842,101,3,1260.44,2,4,4,At risk
16843,43,16,10183.82,3,5,5,Loyal
16846,50,1,214.32,3,2,1,Normal
16847,43,1,193.44,3,2,1,Normal
16848,53,1,281.42,3,2,2,Normal
16849,187,1,124.57,1,2,1,Normal
16850,334,1,332.41,1,2,2,Normal
16851,4,3,342.45,5,4,2,Loyal
16852,10,2,144.91000000000003,5,3,1,Loyal
16855,24,2,328.4,4,3,2,Loyal
16856,15,1,35.400000000000006,4,2,1,New customer
16858,369,1,345.89,1,2,2,Normal
16859,145,2,473.13999999999993,2,3,2,Normal
16861,60,2,151.64999999999998,3,3,1,Loyal
16863,31,2,481.35,4,3,3,Loyal
16866,141,3,207.73999999999998,2,4,1,Normal
16869,23,4,805.62,4,4,3,Loyal
16871,22,6,2761.4900000000002,4,5,5,Champion
16872,77,3,680.02,2,4,3,Normal
16873,5,6,7066.3099999999995,5,5,5,Champion
16875,67,5,2023.4700000000003,3,4,5,Loyal
16877,12,6,853.72,5,5,3,Loyal
16878,84,1,0.0,2,2,1,Normal
16880,31,7,1519.08,4,5,4,Champion
16881,67,1,432.0,3,2,2,Normal
16882,67,3,705.12,3,4,3,Loyal
16883,187,2,276.73,1,3,2,Normal
16884,38,2,429.84000000000003,3,3,2,Loyal
16885,15,3,471.51,4,4,2,Loyal
16887,35,1,194.88,3,2,1,Normal
16889,195,3,1578.67,1,4,4,At risk
16891,2,5,809.7,5,4,3,Loyal
16892,1,5,496.84,5,4,3,Loyal
16893,367,1,145.93,1,2,1,Normal
16895,65,1,219.14,3,2,1,Normal
16897,299,2,213.03000000000003,1,3,1,Normal
16898,26,3,444.46000000000004,4,4,2,Loyal
16899,8,6,1281.56,5,5,4,Champion
16900,17,3,187.69000000000005,4,4,1,Loyal
16902,116,1,1706.88,2,2,4,At risk
16903,29,1,373.24,4,2,2,New customer
16904,4,16,3754.27,5,5,5,Champion
16905,5,7,3085.48,5,5,5,Champion
16906,82,4,579.77,2,4,3,Normal
16907,29,5,981.65,4,4,4,Champion
16909,72,1,364.14,2,2,2,Normal
16910,4,8,1510.06,5,5,4,Champion
16912,29,11,2528.67,4,5,5,Champion
16913,290,1,113.44,1,2,1,Normal
16914,36,1,208.46,3,2,1,Normal
16915,9,6,621.6800000000001,5,5,3,Loyal
16916,24,2,576.26,4,3,3,Loyal
16917,277,1,391.52,1,2,2,Normal
16918,50,6,1043.34,3,5,4,Loyal
16919,156,11,2596.45,2,5,5,At risk
16921,61,1,169.79,3,2,1,Normal
16923,12,19,6666.83,5,5,5,Champion
16924,21,3,739.5,4,4,3,Loyal
16926,371,1,230.25,1,2,1,Normal
16927,116,3,543.05,2,4,3,Normal
16928,80,17,2781.5,2,5,5,At risk
16929,4,7,1295.39,5,5,4,Champion
16930,26,3,380.55,4,4,2,Loyal
16931,5,21,4604.22,5,5,5,Champion
16932,53,1,161.94,3,2,1,Normal
16933,1,2,530.08,5,3,3,Loyal
16934,55,2,950.9300000000001,3,3,4,Loyal
16936,26,1,262.68,4,2,2,New customer
16938,9,4,1903.13,5,4,4,Champion
16940,52,3,3049.88,3,4,5,Loyal
16942,13,9,1894.11,5,5,4,Champion
16943,212,3,816.73,1,4,3,Normal
16945,22,19,4345.5,4,5,5,Champion
16947,236,1,406.48,1,2,2,Normal
16948,139,3,435.02000000000004,2,4,2,Normal
16949,4,6,1161.27,5,5,4,Champion
16950,57,3,1178.56,3,4,4,Loyal
16951,135,3,1262.75,2,4,4,At risk
16952,109,2,167.60999999999999,2,3,1,Normal
16953,30,1,20.8,4,2,1,New customer
16954,1,9,2085.08,5,5,5,Champion
16955,185,4,493.66999999999996,1,4,3,Normal
16956,18,1,292.34000000000003,4,2,2,New customer
16957,239,2,416.64,1,3,2,Normal
16959,87,1,117.35,2,2,1,Normal
16960,39,3,507.05,3,4,3,Loyal
16961,116,1,234.17,2,2,1,Normal
16963,187,1,110.55000000000001,1,2,1,Normal
16965,227,1,201.19,1,2,1,Normal
16966,8,7,2148.47,5,5,5,Champion
16967,189,1,319.02,1,2,2,Normal
16968,4,2,439.43,5,3,2,Loyal
16969,39,3,650.41,3,4,3,Loyal
16971,38,1,232.20999999999998,3,2,1,Normal
16976,267,1,251.51999999999998,1,2,2,Normal
16978,78,1,344.33,2,2,2,Normal
16979,4,6,1809.05,5,5,4,Champion
16980,255,2,1078.96,1,3,4,At risk
16982,61,1,384.06,3,2,2,Normal
16983,13,7,1920.2,5,5,4,Champion
16984,88,2,4392.42,2,3,5,At risk
16985,17,10,5461.62,4,5,5,Champion
16986,30,2,1873.2,4,3,4,Loyal
16987,3,7,1625.05,5,5,4,Champion
16988,5,1,126.12,5,2,1,New customer
16989,7,6,1133.25,5,5,4,Champion
16990,219,1,179.0,1,2,1,Normal
16992,11,5,1601.86,5,4,4,Champion
16996,30,6,1427.46,4,5,4,Champion
16997,288,3,702.0,1,4,3,Normal
16998,150,4,287.02,2,4,2,Normal
16999,23,2,484.82,4,3,3,Loyal
17001,1,11,3989.57,5,5,5,Champion
17002,86,3,1487.78,2,4,4,At risk
17004,46,2,1412.94,3,3,4,Loyal
17006,5,4,781.78,5,4,3,Loyal
17007,51,6,877.4300000000001,3,5,3,Loyal
17010,18,1,185.46,4,2,1,New customer
17011,30,1,270.9,4,2,2,New customer
17014,8,3,565.58,5,4,3,Loyal
17015,29,3,1842.56,4,4,4,Champion
17017,3,20,8574.11,5,5,5,Champion
17018,41,2,920.1,3,3,4,Loyal
17019,11,4,1272.61,5,4,4,Champion
17022,31,1,71.0,4,2,1,New customer
17024,45,3,95.85,3,4,1,Loyal
17025,61,3,357.77,3,4,2,Loyal
17026,185,2,154.82999999999998,1,3,1,Normal
17027,79,6,848.5899999999999,2,5,3,Normal
17029,111,2,716.0,2,3,3,Normal
17030,64,1,146.87,3,2,1,Normal
17031,12,2,380.35,5,3,2,Loyal
17033,86,3,1030.1399999999999,2,4,4,At risk
17034,16,3,734.5699999999999,4,4,3,Loyal
17035,246,2,388.33000000000004,1,3,2,Normal
17037,88,1,1253.22,2,2,4,At risk
17038,30,1,112.4,4,2,1,New customer
17040,138,1,449.73,2,2,2,Normal
17041,27,3,1065.77,4,4,4,Champion
17042,3,5,1044.38,5,4,4,Champion
17043,32,4,1735.18,4,4,4,Champion
17044,25,1,897.4300000000001,4,2,3,New customer
17045,113,3,339.44,2,4,2,Normal
17046,157,1,642.02,2,2,3,Normal
17047,85,3,1100.9,2,4,4,At risk
17048,118,3,864.32,2,4,3,Normal
17049,3,9,5594.780000000001,5,5,5,Champion
17050,96,6,3228.84,2,5,5,At risk
17051,194,1,247.14,1,2,2,Normal
17052,28,1,413.75,4,2,2,New customer
17053,131,1,496.38,2,2,3,Normal
17054,28,5,1353.83,4,4,4,Champion
17058,82,3,1179.89,2,4,4,At risk
17059,30,5,3095.04,4,4,5,Champion
17060,266,1,234.24,1,2,1,Normal
17061,74,11,5116.13,2,5,5,At risk
17062,314,4,534.47,1,4,3,Normal
17063,21,7,1421.5900000000001,4,5,4,Champion
17064,59,3,859.35,3,4,3,Loyal
17068,12,21,4531.34,5,5,5,Champion
17069,28,9,2655.22,4,5,5,Champion
17070,114,1,312.14,2,2,2,Normal
17071,28,9,2385.48,4,5,5,Champion
17073,18,4,1446.09,4,4,4,Champion
17075,18,4,813.77,4,4,3,Loyal
17076,36,3,841.0799999999999,3,4,3,Loyal
17078,36,2,378.2,3,3,2,Loyal
17079,78,1,118.80000000000001,2,2,1,Normal
17080,22,2,285.5,4,3,2,Loyal
17081,25,2,290.16,4,3,2,Loyal
17082,33,2,2003.85,3,3,4,Loyal
17083,109,3,1405.78,2,4,4,At risk
17084,35,2,2949.75,3,3,5,Loyal
17085,123,5,1555.0500000000002,2,4,4,At risk
17086,7,6,2050.08,5,5,5,Champion
17088,28,4,1991.01,4,4,4,Champion
17090,4,7,2041.8500000000001,5,5,5,Champion
17091,3,9,3802.8100000000004,5,5,5,Champion
17092,50,4,1777.78,3,4,4,Loyal
17094,322,1,270.2,1,2,2,Normal
17095,23,3,1088.2,4,4,4,Champion
17096,15,4,992.68,4,4,4,Champion
17097,2,8,937.92,5,5,4,Champion
17100,18,2,971.74,4,3,4,Loyal
17101,10,4,1621.73,5,4,4,Champion
17102,262,1,25.5,1,2,1,Normal
17105,159,2,665.78,2,3,3,Normal
17107,33,6,10380.43,3,5,5,Loyal
17109,29,6,869.6800000000001,4,5,3,Loyal
17110,165,1,163.29999999999998,2,2,1,Normal
17111,47,1,248.61,3,2,2,Normal
17114,6,8,747.22,5,5,3,Loyal
17115,8,3,806.9,5,4,3,Loyal
17117,288,1,116.19999999999999,1,2,1,Normal
17118,318,1,157.01999999999998,1,2,1,Normal
17119,3,2,593.61,5,3,3,Loyal
17120,233,1,307.46,1,2,2,Normal
17122,119,1,138.32,2,2,1,Normal
17123,162,1,345.3,2,2,2,Normal
17124,185,1,298.89,1,2,2,Normal
17125,50,1,259.35,3,2,2,Normal
17126,152,5,991.85,2,4,4,At risk
17128,335,1,157.09,1,2,1,Normal
17131,5,5,2463.17,5,4,5,Champion
17133,16,7,4892.24,4,5,5,Champion
17134,107,2,425.0,2,3,2,Normal
17135,16,7,1139.73,4,5,4,Champion
17138,276,1,380.5,1,2,2,Normal
17139,16,12,10585.57,4,5,5,Champion
17140,247,1,465.32,1,2,2,Normal
17142,239,1,579.0,1,2,3,Normal
17144,1,2,984.57,5,3,4,Loyal
17146,106,3,749.78,2,4,3,Normal
17147,23,4,1679.6399999999999,4,4,4,Champion
17148,52,1,124.88,3,2,1,Normal
17152,195,3,1503.5,1,4,4,At risk
17153,24,1,213.78,4,2,1,New customer
17154,75,1,329.34,2,2,2,Normal
17155,18,2,251.7,4,3,2,Loyal
17157,8,2,306.55,5,3,2,Loyal
17158,32,3,1266.97,4,4,4,Champion
17159,22,3,1534.73,4,4,4,Champion
17160,31,6,3518.03,4,5,5,Champion
17162,29,10,1707.21,4,5,4,Champion
17163,22,2,293.1,4,3,2,Loyal
17164,33,7,2466.4,3,5,5,Loyal
17165,284,1,158.68,1,2,1,Normal
17166,39,2,189.49,3,3,1,Loyal
17169,58,2,816.88,3,3,3,Loyal
17171,289,1,224.91,1,2,1,Normal
17172,79,1,313.26,2,2,2,Normal
17173,5,8,3755.65,5,5,5,Champion
17174,218,1,59.9,1,2,1,Normal
17175,44,4,1430.94,3,4,4,Loyal
17176,202,1,306.13,1,2,2,Normal
17179,178,3,711.79,2,4,3,Normal
17180,56,4,780.38,3,4,3,Loyal
17181,57,2,239.92000000000002,3,3,1,Loyal
17183,8,6,3286.91,5,5,5,Champion
17186,47,2,144.0,3,3,1,Loyal
17187,227,1,203.95,1,2,1,Normal
17188,11,7,2275.58,5,5,5,Champion
17189,106,2,384.40000000000003,2,3,2,Normal
17190,59,2,249.74,3,3,2,Loyal
17191,28,7,2095.13,4,5,5,Champion
17193,36,7,1674.46,3,5,4,Loyal
17194,274,2,262.62,1,3,2,Normal
17197,30,1,1013.01,4,2,4,New customer
17198,24,3,692.22,4,4,3,Loyal
17201,54,1,342.63,3,2,2,Normal
17203,36,6,3563.85,3,5,5,Loyal
17204,175,4,1352.9099999999999,2,4,4,At risk
17205,54,1,384.08,3,2,2,Normal
17206,53,1,204.24,3,2,1,Normal
17211,27,8,2299.67,4,5,5,Champion
17212,253,1,226.85,1,2,1,Normal
17213,40,7,2741.08,3,5,5,Loyal
17214,60,6,984.1200000000001,3,5,4,Loyal
17217,234,1,113.50000000000001,1,2,1,Normal
17218,4,10,1960.72,5,5,4,Champion
17219,32,1,114.23,4,2,1,New customer
17220,24,14,3198.25,4,5,5,Champion
17221,7,2,335.13,5,3,2,Loyal
17222,65,1,354.15,3,2,2,Normal
17223,310,2,426.78999999999996,1,3,2,Normal
17226,309,1,393.49,1,2,2,Normal
17227,19,6,939.32,4,5,4,Champion
17228,16,8,1906.09,4,5,4,Champion
17229,96,2,318.76,2,3,2,Normal
17230,264,8,3466.67,1,5,5,At risk
17231,12,10,3127.82,5,5,5,Champion
17232,3,2,421.52,5,3,2,Loyal
17233,35,1,190.88,3,2,1,Normal
17234,183,1,149.89,1,2,1,Normal
17235,25,2,550.06,4,3,3,Loyal
17236,13,6,916.13,5,5,4,Champion
17237,11,2,314.69,5,3,2,Loyal
17238,3,17,3744.65,5,5,5,Champion
17239,313,1,379.95,1,2,2,Normal
17242,108,2,1135.04,2,3,4,At risk
17243,1,26,8628.550000000001,5,5,5,Champion
17244,53,1,954.9,3,2,4,Normal
17245,205,1,171.45,1,2,1,Normal
17247,15,1,282.19,4,2,2,New customer
17248,120,1,318.65,2,2,2,Normal
17250,4,2,384.52,5,3,2,Loyal
17251,363,1,283.28,1,2,2,Normal
17252,117,2,353.86,2,3,2,Normal
17253,18,1,178.26,4,2,1,New customer
17254,5,2,272.44,5,3,2,Loyal
17255,41,2,298.41,3,3,2,Loyal
17256,107,2,240.0,2,3,1,Normal
17259,148,2,603.37,2,3,3,Normal
17262,52,5,1253.3600000000001,3,4,4,Loyal
17263,208,1,63.44,1,2,1,Normal
17265,139,2,562.9,2,3,3,Normal
17266,2,3,310.64,5,4,2,Loyal
17267,127,2,317.62,2,3,2,Normal
17268,108,4,763.64,2,4,3,Normal
17272,42,4,2144.53,3,4,5,Loyal
17274,35,1,111.98,3,2,1,Normal
17277,228,2,1065.35,1,3,4,At risk
17278,241,1,246.04000000000002,1,2,2,Normal
17279,58,1,187.83,3,2,1,Normal
17282,130,3,1703.41,2,4,4,At risk
17284,60,6,1641.6799999999998,3,5,4,Loyal
17286,22,1,153.92,4,2,1,New customer
17287,26,7,1064.11,4,5,4,Champion
17288,9,7,1419.73,5,5,4,Champion
17289,32,3,936.16,4,4,4,Champion
17290,4,2,525.24,5,3,3,Loyal
17291,308,1,550.8000000000001,1,2,3,Normal
17293,8,9,1875.1100000000001,5,5,4,Champion
17295,29,3,556.95,4,4,3,Loyal
17297,17,1,131.78,4,2,1,New customer
17298,101,2,498.42,2,3,3,Normal
17299,12,4,669.11,5,4,3,Loyal
17301,21,1,197.63,4,2,1,New customer
17302,15,5,1119.93,4,4,4,Champion
17303,361,1,250.04,1,2,2,Normal
17306,11,19,8600.73,5,5,5,Champion
17309,95,1,82.75,2,2,1,Normal
17311,78,2,1384.85,2,3,4,At risk
17312,139,3,644.3,2,4,3,Normal
17313,31,1,2288.13,4,2,5,New customer
17314,25,8,2514.76,4,5,5,Champion
17315,2,38,6204.46,5,5,5,Champion
17317,46,3,2524.02,3,4,5,Loyal
17320,100,3,1200.6200000000001,2,4,4,At risk
17321,8,2,700.86,5,3,3,Loyal
17323,15,7,908.9899999999999,4,5,3,Loyal
17324,18,4,990.23,4,4,4,Champion
17325,280,1,96.8,1,2,1,Normal
17329,14,2,523.11,4,3,3,Loyal
17330,23,2,363.9,4,3,2,Loyal
17331,124,1,175.2,2,2,1,Normal
17333,86,1,494.25,2,2,3,Normal
17334,302,2,306.59999999999997,1,3,2,Normal
17337,151,4,1944.32,2,4,4,At risk
17338,17,8,6612.18,4,5,5,Champion
17339,94,2,243.36,2,3,2,Normal
17340,30,11,11891.18,4,5,5,Champion
17341,157,3,781.36,2,4,3,Normal
17343,355,1,193.64,1,2,1,Normal
17344,46,1,160.57,3,2,1,Normal
17345,15,4,537.74,4,4,3,Loyal
17346,4,15,2611.58,5,5,5,Champion
17347,86,1,228.96,2,2,1,Normal
17348,15,5,1159.52,4,4,4,Champion
17349,179,1,110.75,1,2,1,Normal
17350,8,4,1256.1899999999998,5,4,4,Champion
17351,36,3,587.15,3,4,3,Loyal
17353,129,2,1740.0,2,3,4,At risk
17354,51,1,1393.06,3,2,4,Normal
17356,312,1,178.22,1,2,1,Normal
17357,24,2,388.14,4,3,2,Loyal
17358,303,2,365.85,1,3,2,Normal
17359,11,1,127.86,5,2,1,New customer
17360,17,3,585.79,4,4,3,Loyal
17361,49,3,488.2,3,4,3,Loyal
17362,239,2,312.23,1,3,2,Normal
17364,1,11,4455.7300000000005,5,5,5,Champion
17365,13,8,4801.56,5,5,5,Champion
17367,238,1,168.4,1,2,1,Normal
17368,23,8,1349.52,4,5,4,Champion
17370,73,4,446.18,2,4,2,Normal
17371,17,3,423.89,4,4,2,Loyal
17372,41,8,1342.68,3,5,4,Loyal
17373,40,4,646.92,3,4,3,Loyal
17374,219,2,495.77000000000004,1,3,3,Normal
17375,199,3,372.5,1,4,2,Normal
17376,71,2,203.2,3,3,1,Loyal
17377,24,20,3925.92,4,5,5,Champion
17379,11,1,404.66,5,2,2,New customer
17381,9,29,20272.43,5,5,5,Champion
17382,65,1,65.4,3,2,1,Normal
17383,4,1,199.29,5,2,1,New customer
17384,19,2,336.4,4,3,2,Loyal
17385,15,1,261.11,4,2,2,New customer
17386,8,6,2686.42,5,5,5,Champion
17387,20,2,784.11,4,3,3,Loyal
17388,78,4,1259.5600000000002,2,4,4,At risk
17389,1,34,31300.08,5,5,5,Champion
17391,164,2,508.8,2,3,3,Normal
17392,307,2,457.91,1,3,2,Normal
17394,219,1,203.86999999999998,1,2,1,Normal
17396,39,8,7330.799999999999,3,5,5,Loyal
17397,22,2,696.41,4,3,3,Loyal
17398,115,3,653.38,2,4,3,Normal
17400,126,5,2129.96,2,4,5,At risk
17402,5,13,2633.85,5,5,5,Champion
17403,36,1,281.62,3,2,2,Normal
17404,4,15,30300.82,5,5,5,Champion
17405,1,3,967.22,5,4,4,Champion
17406,333,3,1928.72,1,4,4,At risk
17408,163,1,32.65,2,2,1,Normal
17409,185,2,771.85,1,3,3,Normal
17410,16,5,1214.72,4,4,4,Champion
17411,12,3,748.94,5,4,3,Loyal
17412,3,7,1258.06,5,5,4,Champion
17414,44,2,778.0,3,3,3,Loyal
17415,80,1,507.84,2,2,3,Normal
17416,30,7,6838.34,4,5,5,Champion
17418,42,2,463.46000000000004,3,3,2,Loyal
17419,11,12,4200.969999999999,5,5,5,Champion
17420,50,3,598.83,3,4,3,Loyal
17422,16,6,1853.1299999999999,4,5,4,Champion
17423,46,2,663.63,3,3,3,Loyal
17425,19,2,759.17,4,3,3,Loyal
17426,8,6,5022.26,5,5,5,Champion
17427,72,1,100.8,2,2,1,Normal
17428,1,28,17078.449999999997,5,5,5,Champion
17429,128,3,512.1200000000001,2,4,3,Normal
17430,33,2,265.76,3,3,2,Loyal
17431,313,1,403.3,1,2,2,Normal
17432,18,2,365.76,4,3,2,Loyal
17433,88,1,303.15999999999997,2,2,2,Normal
17434,2,7,2333.42,5,5,5,Champion
17436,2,2,216.29999999999998,5,3,1,Loyal
17438,254,1,378.30000000000007,1,2,2,Normal
17440,157,3,177.10000000000002,2,4,1,Normal
17442,37,6,2210.2599999999998,3,5,5,Loyal
17443,220,1,534.24,1,2,3,Normal
17444,148,3,2940.04,2,4,5,At risk
17446,177,2,120.9,2,3,1,Normal
17447,40,2,541.53,3,3,3,Loyal
17449,2,7,2504.86,5,5,5,Champion
17450,8,46,187482.17,5,5,5,Champion
17451,1,7,1648.95,5,5,4,Champion
17453,18,2,486.71999999999997,4,3,3,Loyal
17454,192,4,517.53,1,4,3,Normal
17455,204,1,131.7,1,2,1,Normal
17456,365,1,249.86,1,2,2,Normal
17457,127,5,1737.6999999999998,2,4,4,At risk
17458,15,1,316.5,4,2,2,New customer
17459,43,2,657.3,3,3,3,Loyal
17460,94,6,452.63000000000005,2,5,2,Normal
17461,23,3,757.46,4,4,3,Loyal
17462,60,2,662.94,3,3,3,Loyal
17463,16,5,1881.3600000000001,4,4,4,Champion
17464,158,1,289.96000000000004,2,2,2,Normal
17466,10,2,763.28,5,3,3,Loyal
17468,10,2,137.0,5,3,1,Loyal
17469,16,5,1843.06,4,4,4,Champion
17470,45,5,1125.07,3,4,4,Loyal
17472,191,3,710.29,1,4,3,Normal
17475,79,1,194.37,2,2,1,Normal
17480,78,1,506.51,2,2,3,Normal
17481,4,4,1249.34,5,4,4,Champion
17483,65,3,414.04,3,4,2,Loyal
17486,261,1,396.87,1,2,2,Normal
17489,59,2,376.64,3,3,2,Loyal
17490,1,7,1926.88,5,5,4,Champion
17491,1,10,3541.92,5,5,5,Champion
17492,248,1,374.57,1,2,2,Normal
17495,8,2,497.56,5,3,3,Loyal
